Code,City,Romanian,Hungarians,Romany,Ukrainians,Germans,Turks,Russians_Lippovans,Tatars,Serbs,Slovaks,Bulgarians,Croats,Greeks,Italians,Jews,Czechs,Poles,Chinese,Armenians,Csango,Macedonians,Another
141580,Ileanda,1857,5,244,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141722,Ip,1348,1716,417,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0
141786,Letca,1736,8,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141884,Lozna,1026,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141946,Marca,1925,350,167,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0
142006,Maeriste,2541,323,81,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
142079,Mesesenii De Jos,1929,954,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142122,Mirsid,1581,88,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142177,Napradea,2131,6,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142239,Nusfalau,442,2494,596,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
142284,Pericei,1314,2129,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142337,Plopis,1417,0,159,0,0,0,0,0,0,770,0,0,0,0,0,0,0,0,0,0,0,0
142373,Poiana Blenchii,1058,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142426,Romanasi,2248,9,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142499,Rus,1025,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142550,Salatig,1253,1601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142612,Sag,2411,0,679,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0
142676,Sanmihaiu Almasului,1238,14,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142710,Somes-Odorhei,2328,40,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142774,Surduc,3164,10,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142854,Samsud,27,1580,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142881,Sarmasag,870,4568,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142952,Valcau De Jos,2281,82,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143021,Varsolt,616,1458,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143067,Zalha,833,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
143147,Zimbor,970,23,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143450,Municipiul Sibiu,130998,2169,582,14,1561,19,26,3,7,3,0,0,15,41,23,0,14,0,0,5,0,244
143487,Cristian,3453,5,3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143502,Poplaca,1701,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143520,Rasinari,4922,6,322,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143557,Selimbar,6496,39,96,0,51,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10
143619,Municipiul Medias,36222,4548,1910,4,700,0,19,0,6,0,0,0,11,5,4,0,9,3,0,0,0,25
143646,Tarnava,1762,80,863,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143682,Oras Agnita,7774,236,141,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143735,Oras Cisnadie,12924,101,42,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
143771,Oras Copsa Mica,4057,449,603,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143806,Oras Dumbraveni,4913,645,1289,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,5
143851,Oras Ocna Sibiului,3001,325,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143888,Altina,1024,17,393,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143922,Apoldu De Jos,1291,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143959,Arpasu De Jos,2278,32,66,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143995,Atel,1138,20,154,0,77,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144054,Oras Avrig,11507,263,180,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
144116,Axente Sever,3269,24,210,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144152,Bazna,1854,91,450,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144198,Biertan,1683,96,137,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
144232,Barghis,2425,86,1079,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144303,Blajel,1520,270,398,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
144349,Brateiu,1758,36,1258,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144376,Bradeni,798,27,537,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144410,Bruiu,594,8,65,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144456,Chirpar,1190,9,142,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144508,Carta,793,6,37,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
144535,Cartisoara,1197,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144553,Darlos,2060,55,595,0,30,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144599,Gura Raului,3497,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144615,Hoghilag,1445,73,527,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
144651,Iacobeni,1615,9,956,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144713,Jina,3209,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144731,Laslea,1952,34,983,0,245,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
144795,Loamnes,2887,16,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144866,Ludos,645,4,46,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144893,Marpod,893,3,47,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144928,Oras Miercurea Sibiului,3146,6,545,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144964,Merghindeal,920,26,198,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144991,Micasasa,1846,94,31,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145042,Mihaileni,742,3,243,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145104,Mosna,2704,55,420,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145140,Nocrich,2417,9,231,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145202,Orlat,3080,14,42,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145220,Pauca,1814,0,47,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145275,Poiana Sibiului,2424,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145293,Porumbacu De Jos,2641,26,254,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145355,Racovita,2696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145382,Rau Sadului,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145408,Rosia,4920,3,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
145471,Sadu,2292,0,15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145499,Oras Saliste,4786,7,165,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
145603,Slimnic,3356,17,20,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145667,Seica Mare,3744,250,172,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145738,Seica Mica,1451,5,39,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145765,Sura Mare,3299,13,179,0,29,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
145792,Sura Mica,2004,9,387,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
145827,Oras Talmaciu,6199,50,214,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145907,Tilisca,1531,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145934,Turnu Rosu,2338,0,21,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145961,Valea Viilor,1579,41,174,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145998,Vurpar,2415,0,15,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146012,Alma,1303,467,84,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146021,Boita,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146263,Municipiul Suceava,84111,41,585,218,152,15,93,0,0,0,0,0,8,10,27,0,111,0,22,0,0,155
146281,Ipotesti,5462,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
146325,Mitocu Dragomirnei,3443,0,418,0,0,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146370,Oras Salcea,8316,3,416,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146432,Scheia,8804,0,348,10,7,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,3
146502,Municipiul Campulung Moldovenesc,15887,18,38,28,41,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10
146539,Municipiul Falticeni,23846,19,188,5,9,0,203,0,0,0,0,0,11,6,12,0,4,3,0,0,0,4
146584,Oras Gura Humorului,12324,11,218,16,54,0,13,0,0,0,0,0,0,0,0,0,34,0,0,0,0,4
146628,Municipiul Radauti,21229,17,200,138,59,3,201,0,9,0,0,0,0,3,17,0,35,0,0,0,0,7
146655,Oras Siret,7342,0,0,207,33,0,18,0,4,0,0,0,0,0,0,0,55,0,0,0,0,0
146708,Oras Solca,2098,0,31,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146744,Municipiul Vatra Dornei,13386,29,95,14,35,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5
146799,Adancata,3885,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146860,Arbore,6500,0,47,43,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146904,Baia,6141,0,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146931,Oras Milisauti,4863,0,7,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
146995,Balcauti,885,0,0,2139,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
147036,Bilca,3487,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147054,Bogdanesti,3836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147072,Boroaia,4519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147134,Bosanci,6261,0,202,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147161,Botosana,2122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147205,Breaza,1495,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147241,Brodina,3000,0,9,249,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147358,Oras Brosteni,5312,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147465,Bunesti,2280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147526,Cacica,2741,0,0,162,18,0,0,0,0,0,0,0,0,0,0,0,744,0,0,0,0,0
147580,Calafindesti,2530,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147633,Oras Cajvana,6755,0,50,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
147660,Ilisesti,2693,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147713,Carlibaba,1529,0,0,70,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147786,Cornu Luncii,6237,3,231,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147884,Crucea,1778,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147937,Darmanesti,4866,0,0,52,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
148006,Oras Dolhasca,8512,0,1258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148097,Dolhesti,3284,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148131,Dorna-Arini,2798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148202,Dorna Candrenilor,2775,0,24,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
148293,Dornesti,3515,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148328,Dragoiesti,2288,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148382,Draguseni,2343,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148426,Dumbraveni,7131,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148453,Fantanele,4760,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148514,Forasti,3737,0,102,0,0,0,501,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
148612,Oras Frasin,5632,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148667,Fratautii Noi,5431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148694,Fratautii Vechi,4290,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7
148729,Frumosu,3179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148765,Fundu Moldovei,3536,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148872,Galanesti,2529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148916,Gramesti,2985,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148970,Granicesti,4321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149049,Horodniceni,3176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149101,Horodnic De Jos,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149138,Iacobeni,1786,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149183,Izvoarele Sucevei,892,0,0,1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149227,Oras Liteni,9333,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149290,Marginea,8338,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149316,Malini,6096,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149370,Manastirea Humorului,2519,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,624,0,0,0,0,0
149414,Moara,4073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0
149502,Moldova-Sulita,1739,0,22,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149539,Moldovita,4807,0,0,57,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149584,Musenita,1316,0,4,85,0,0,367,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0
149655,Ostra,2950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149682,Panaci,2125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149753,Paltinoasa,4417,0,324,0,18,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0
149780,Partestii De Jos,2625,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
149833,Patrauti,3427,0,963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
149851,Poiana Stampei,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149931,Pojorata,2831,0,24,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149968,Preutesti,6533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150043,Putna,3496,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150070,Radaseni,3517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150114,Rasca,4953,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150178,Sadova,2242,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150196,Satu Mare,3523,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150221,Siminicea,2652,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150258,Slatina,4676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150294,Straja,5029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150310,Stroiesti,3216,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150356,Stulpicani,5772,0,57,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150418,Sucevita,2418,0,256,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150445,Saru Dornei,3894,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150524,Todiresti,5161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150588,Udesti,7068,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150702,Ulma,1171,0,0,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150766,Vadu Moldovei,3902,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150891,Valea Moldovei,2219,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150935,Vama,5194,0,84,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150980,Vatra Moldovitei,3852,0,0,184,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151022,Veresti,5464,0,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151077,Vicovu De Jos,5730,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151095,Oras Vicovu De Sus,12347,0,672,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151120,Volovat,4786,0,52,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3
151157,Vulturesti,3304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151246,Zamostea,2799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151344,Zvoristea,6008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151433,Comanesti,1712,0,343,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151442,Iaslovat,3103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151451,Ciocanesti,1363,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151460,Serbauti,2705,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151479,Horodnic De Sus,4660,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151488,Fantana Mare,2170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151497,Cosna,1443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151503,Capu Campului,2049,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151512,Hantesti,3539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151521,Burla,1914,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151530,Balaceana,1499,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151549,Hartop,2227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151558,Voitinel,3705,0,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151567,Ciprian Porumbescu,1591,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151576,Berchisesti,2688,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151585,Poieni-Solca,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151683,Municipiul Turnu Magurele,21227,0,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
151709,Ciuperceni,1478,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151736,Islaz,5059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151763,Lita,2443,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151790,Municipiul Alexandria,40044,0,885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
151816,Nanov,3322,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151834,Poroschia,3715,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151870,Municipiul Rosiori De Vede,23451,3,443,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151905,Oras Videle,10585,0,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
151932,Crevenicu,1532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151978,Oras Zimnicea,12579,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151996,Balaci,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152038,Babaita,2920,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152083,Blejesti,3723,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152127,Bogdana,2378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152172,Botoroaga,5612,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152234,Bragadiru,3779,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152252,Branceni,2575,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152270,Bujoreni,1029,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152314,Bujoru,1908,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152332,Buzescu,2682,0,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152350,Calinesti,3294,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152412,Calmatuiu,2078,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152467,Calmatuiu De Sus,2157,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152500,Cervenia,2971,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152528,Ciolanesti,3042,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152564,Contesti,3238,0,74,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152582,Cosmesti,2248,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152617,Crangeni,2691,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152662,Crangu,1114,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152724,Didesti,1258,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152760,Dobrotesti,4384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152797,Dracsenei,1711,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152868,Draganesti De Vede,2017,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152902,Draganesti-Vlasca,3904,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152948,Furculesti,2774,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152993,Frumoasa,2120,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153026,Galateni,2642,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153062,Gratia,2847,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153106,Izvoarele,2502,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
153124,Lisa,1930,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153151,Lunca,2445,0,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
153204,Mavrodin,2614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153240,Magura,2644,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153277,Maldaeni,3975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153295,Mereni,2824,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153339,Marzanesti,3525,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153384,Mosteni,1569,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
